StudentID,firstname,Median wage
16728,Louella,19483
16729,Bernardine,19488
16730,Tilly,10963
16731,Antonietta,10098
16732,Chloris,16700
16733,Mary,10979
16734,Gui,19486
16735,Clary,13343
16736,Edyth,17528
16737,Sarette,18974
16738,Blondelle,16820
16739,Arlina,20257
16740,Candy,12338
16741,Melina,20470
16742,Tybie,11692
16743,Ira,13210
16744,Rayna,18819
16745,Fawne,20144
16746,Pearline,12936
16747,Daune,18555
16748,June,19571
16749,Petronia,12169
16750,Elora,16661
16751,Tonia,17005
16752,Alie,16862
16753,Britte,17782
16754,Danika,18058
16755,Berta,11596
16756,Myriam,18800
16757,Micheline,11481
16758,Gwyneth,19353
16759,Inga,15190
16760,Frieda,11249
16761,Blinni,12900
16762,Nannie,18414
16763,Celisse,19503
16764,Chrystel,18620
16765,Sidoney,14431
16766,Carmencita,11250
16767,Mellicent,12457
16768,Carolina,20051
16769,Max,17351
16770,Yetty,19899
16771,Damaris,18030
16772,Tina,10719
16773,Cathie,13660
16774,Susan,16920
16775,Molli,13971
16776,Gusella,15761
16777,Molli,12227
16778,Meg,20520
16779,Corina,16184
16780,Linet,16420
16781,Anthia,21644
16782,Fidelia,12279
16783,Claudina,18767
16784,Maryellen,19897
16785,Gretal,18218
16786,Aimil,18079
16787,Gavrielle,14989
16788,Loree,14713
16789,Annora,10195
16790,Libbie,17270
16791,Taffy,14457
16792,Mildrid,13793
16793,Willetta,14412
16794,Cyndie,18008
16795,Agnese,14691
16796,Linet,12121
16797,Danny,15731
16798,Katleen,13846
16799,Adelle,17237
16800,Florencia,11973
16801,Dorice,19913
16802,Ursulina,17450
16803,Orsola,12943
16804,Kial,17051
16805,Deirdre,18774
16806,Gilligan,12964
16807,Linet,10739
16808,Shel,17549
16809,Gusella,11352
16810,Yvonne,16633
16811,Angela,20105
16812,Marinna,18891
16813,Danika,12086
16814,Leontine,21200
16815,Gusella,12365
16816,Jan,13912
16817,Theodora,20723
16818,Jolyn,21239
16819,Di,17277
16820,Courtnay,18509
16821,Betta,11791
16822,Sandie,11503
16823,Sibella,12113
16824,Barbara,13881
16825,Alyda,11717
16826,Tybie,19555
16827,Janis,19360
16828,Bertine,19482
16829,Nikki,10706
16830,Annora,14668
16831,Perry,20604
16832,Suzette,14781
16833,Kate,14859
16834,Addia,17773
16835,Karina,14887
16836,Delilah,11451
16837,Rosanne,18976
16838,Berget,12370
16839,Malina,21035
16840,Brianna,21241
16841,Annora,20483
16842,Sarette,20112
16843,Mara,13150
16844,Kalina,20038
16845,Suzette,16216
16846,Olivette,13346
16847,Leeanne,18232
16848,Dede,12192
16849,Agnese,16434
16850,Gaylene,14694
16851,Eadie,13116
16852,Jolyn,12192
16853,Micheline,11112
16854,Kylynn,11328
16855,Juliane,12060
16856,Steffane,20728
16857,Dacia,17111
16858,Caryl,15533
16859,Corene,12189
16860,Genevra,14210
16861,Elsie,12924
16862,Flory,19612
16863,Lexine,13016
16864,Clo,13407
16865,Aurore,16250
16866,Deane,12495
16867,Kirstin,19575
16868,Oralee,16008
16869,Addia,15511
16870,Aimil,17192
16871,Carolina,19430
16872,Oona,17761
16873,Kerrin,21770
16874,Vita,20547
16875,Shannah,11681
16876,Chickie,13070
16877,Valera,21962
16878,Dorene,16888
16879,Aili,10608
16880,Paule,21382
16881,Ninnetta,15485
16882,Shauna,17637
16883,Lexine,15421
16884,Corry,21400
16885,Charlena,15455
16886,Minda,15511
16887,Christy,17356
16888,Renie,10752
16889,Adelle,13931
16890,Emmey,18012
16891,Tatiania,14625
16892,Sidoney,21664
16893,Ayn,15776
16894,Johna,16565
16895,Esmeralda,20128
16896,Cathyleen,11263
16897,Jacquetta,12703
16898,Maisey,19075
16899,Annecorinne,19902
16900,Orsola,21594
16901,Tonia,14990
16902,Fredericka,10205
16903,Mara,13766
16904,Marnia,13825
16905,Lulita,19381
16906,Krystle,16363
16907,Dione,18263
16908,Marnia,10614
16909,Cissiee,13005
16910,Elka,12497
16911,Rosabelle,15684
16912,Emylee,13145
16913,Sherrie,11668
16914,Ilse,17555
16915,Stephanie,14057
16916,Carmela,13164
16917,Lacie,19661
16918,Tera,21677
16919,Leeanne,19013
16920,Pollyanna,18014
16921,Chrystel,12893
16922,Antonietta,21559
16923,Tarra,18547
16924,Lacie,13606
16925,Oona,14551
16926,Brooks,20936
16927,Chastity,18036
16928,Mariann,17914
16929,Blondelle,20041
16930,Babita,11111
16931,Emelina,10176
16932,Susan,18842
16933,Imojean,13530
16934,Tobe,13980
16935,Hayley,18252
16936,Julieta,13312
16937,Sandie,20827
16938,Melanie,18915
16939,Evita,20137
16940,Dulce,10074
16941,Damaris,15708
16942,Donetta,15634
16943,Susan,21414
16944,Modestia,21172
16945,Marylou,20562
16946,Ann-Marie,19238
16947,Belinda,16037
16948,Nikki,11362
16949,Kaja,10410
16950,Emmey,15282
16951,Tomasina,15185
16952,Vita,19500
16953,Annecorinne,12933
16954,Helena,21194
16955,Nataline,13349
16956,Ninnetta,16825
16957,Florie,21339
16958,Audrie,11390
16959,Max,17838
16960,Aigneis,20523
16961,Adore,15614
16962,Christian,13907
16963,Merrie,19245
16964,Ethel,11325
16965,Adore,16346
16966,Andree,16002
16967,Tori,11978
16968,Karlee,16558
16969,Candy,14626
16970,Nicoli,12867
16971,Yvonne,16784
16972,Rosene,13393
16973,Violet,20408
16974,Kerrin,10678
16975,Ursulina,15690
16976,Jessamyn,11632
16977,Frank,16020
16978,Josephine,12049
16979,Modestia,15847
16980,Elena,17889
16981,Magdalena,11973
16982,Cristine,19062
16983,Tobe,11485
16984,Fanchon,10246
16985,Halette,10574
16986,Marguerite,11322
16987,Sarette,19522
16988,Jean,18845
16989,Alie,16877
16990,Fernande,17156
16991,Barbara,16117
16992,Ira,18374
16993,Giustina,15333
16994,Lucy,21897
16995,Rubie,12251
16996,Robbi,10611
16997,Verla,16464
16998,Juliane,13276
16999,Ketti,15155
17000,Jenilee,21427
17001,Therine,20055
17002,Rori,16690
17003,Sindee,20705
17004,Lelah,14122
17005,Tybie,10238
17006,Josephine,17092
17007,Consuela,16566
17008,Ayn,13531
17009,Deloria,15749
17010,Valera,18751
17011,Elmira,14767
17012,Renae,10962
17013,Sallie,19210
17014,Alisha,20011
17015,Merry,11870
17016,Patricia,14309
17017,Sallie,11072
17018,Jeanna,14122
17019,Andree,15949
17020,Tierney,21605
17021,Mallory,14618
17022,Tersina,21083
17023,Sallie,21693
17024,Tilly,13736
17025,Hyacinthe,15414
17026,Caryl,14560
17027,Max,17948
17028,Marcelline,21527
17029,Ana,13660
17030,Lynea,12310
17031,Kara-Lynn,18774
17032,Alleen,15399
17033,Belva,14599
17034,Sidoney,15329
17035,Melisent,19414
17036,Zaria,15662
17037,Arlena,16231
17038,Ann-Marie,17978
17039,Clarice,11053
17040,Jenda,15568
17041,Marleah,21904
17042,Babita,15133
17043,Nita,14361
17044,Johna,11973
17045,Theodora,17664
17046,Dolli,20374
17047,Elena,13674
17048,Dotty,16525
17049,Celene,16122
17050,Tobe,18449
17051,Desirae,15640
17052,Frieda,15515
17053,Audrie,18459
17054,Anallese,18350
17055,Romona,17167
17056,Clo,20558
17057,Sheelagh,10046
17058,Luci,21968
17059,Nicoli,12606
17060,Bertine,18591
17061,Aili,21447
17062,Michaelina,14041
17063,Jolyn,16718
17064,Shel,20826
17065,Gretal,10062
17066,Mireielle,13201
17067,Orelia,20617
17068,Veda,20414
17069,Kathi,16017
17070,Roz,17255
17071,Gusella,18269
17072,Eadie,18400
17073,Jany,10497
17074,Cassandra,16516
17075,Ruthe,20978
17076,Linet,12336
17077,Lisette,18269
17078,Catharine,10771
17079,Madalyn,15212
17080,Jaime,16045
17081,Cathie,17233
17082,Brena,15792
17083,Philis,13754
17084,Katharina,21755
17085,Myrtice,13695
17086,Lisette,20817
17087,Lory,17383
17088,Mireielle,21560
17089,Gwyneth,17453
17090,Celene,17375
17091,Georgetta,10893
17092,Chandra,16417
17093,Sabina,13863
17094,Amalie,20422
17095,Hermione,15516
17096,Jorry,19083
17097,Arlena,21436
17098,Tami,21465
17099,Lilith,18729
17100,Candy,21966
17101,Wileen,16126
17102,Ethel,19879
17103,Allis,11817
17104,Alyssa,11395
17105,Ashlee,16119
17106,Sharlene,21745
17107,Millie,18939
17108,Aaren,16959
17109,Antonietta,19329
17110,Brena,10798
17111,Ofilia,10001
17112,Celisse,14293
17113,Johna,15726
17114,Penelopa,20601
17115,Ethel,12996
17116,Hildegaard,20421
17117,Caressa,17435
17118,Mignon,14498
17119,Dorothy,11334
17120,Beth,19066
17121,Jaclyn,14637
17122,Esmeralda,17866
17123,Suzette,17155
17124,Lynnea,12024
17125,Hyacinthe,13318
17126,Gertrud,20417
17127,Ida,15203
17128,Nonnah,16319
17129,Maurene,17110
17130,Flory,11064
17131,Carlie,10375
17132,Hannis,12255
17133,Desirae,16122
17134,Roseline,20165
17135,Elka,18362
17136,Alyssa,19860
17137,Carmencita,17957
17138,Fernande,19506
17139,Tera,18037
17140,Neila,19625
17141,Marti,12031
17142,Jasmina,14572
17143,Lizzie,12720
17144,Alex,10621
17145,Clementine,19579
17146,Joane,11506
17147,Hildegaard,19923
17148,Clementine,21257
17149,Norine,14768
17150,Catharine,10229
17151,Gisela,14118
17152,Queenie,15407
17153,Basia,12109
17154,Renie,21609
17155,Janenna,14291
17156,Lolita,16872
17157,Frieda,13018
17158,Kylynn,17465
17159,Kerrin,14498
17160,Bill,11855
17161,Jordan,11265
17162,Verla,11357
17163,Kial,14686
17164,Tierney,18901
17165,Nita,13470
17166,Leia,21818
17167,Kamilah,12772
17168,Flo,12389
17169,Eve,17857
17170,Tami,11656
17171,Joane,13863
17172,Cacilie,21055
17173,Estell,14751
17174,Cordi,15889
17175,Briney,19679
17176,Emylee,12417
17177,Diena,12344
17178,Lory,21205
17179,Drucie,19237
17180,Priscilla,15484
17181,Meg,17837
17182,Belva,14262
17183,Tatiania,21501
17184,Dennie,10820
17185,Merle,16868
17186,Brandise,17684
17187,Justinn,10728
17188,Averyl,16523
17189,Yolane,10842
17190,Elora,15280
17191,Wanda,15499
17192,Joelly,21380
17193,Lenna,21089
17194,Monika,12494
17195,Agnese,16420
17196,Gusty,12557
17197,Charmaine,14184
17198,Belva,18707
17199,Fred,19942
17200,Ardys,15117
17201,Verla,12441
17202,Dacia,13607
17203,Cherilyn,11364
17204,Arlena,14917
17205,Aili,21843
17206,Kathy,14034
17207,Jere,13001
17208,Amara,13767
17209,Cassandra,10065
17210,Jan,13668
17211,Kaia,20810
17212,Hallie,15426
17213,Konstance,11609
17214,Alleen,20714
17215,Lucy,17022
17216,Karolina,15409
17217,Mary,21897
17218,Marinna,10034
17219,Fawne,17040
17220,Jolyn,12811
17221,Bibby,20307
17222,Shandie,17938
17223,Justinn,10138
17224,Kathy,13412
17225,Rochette,17091
17226,Janenna,20927
17227,Wileen,15269
17228,Audrie,14438
17229,Hettie,20011
17230,Jolyn,21227
17231,Rhoda,15631
17232,Hermione,13215
17233,Shaine,17549
17234,Aurore,16371
17235,Myriam,14669
17236,Zsa Zsa,14317
17237,Farrah,18264
17238,Kial,20865
17239,Ann-Marie,17853
17240,Lisette,11501
17241,Eolanda,21070
17242,Marnia,15220
17243,Ana,17936
17244,Emma,20895
17245,Hannis,11772
17246,Jerry,17628
17247,Gloria,17036
17248,Addia,17110
17249,Ada,18342
17250,Mamie,13308
17251,Emmey,20864
17252,Eolanda,15426
17253,Flo,12888
17254,Dagmar,10806
17255,Libbie,18254
17256,Stevana,20577
17257,Allis,10599
17258,Roxane,15057
17259,Gusty,11506
17260,Christian,20355
17261,Tiffie,14261
17262,Meg,16391
17263,Kathy,14571
17264,Mildrid,17060
17265,Gabi,15940
17266,Althea,12408
17267,Carolina,12246
17268,Maridel,10142
17269,Karina,20161
17270,Gabriellia,20420
17271,Tina,12768
17272,Lory,19661
17273,Rosanne,14591
17274,Genovera,16029
17275,Ermengarde,13033
17276,Tani,11556
17277,Damaris,16618
17278,Sherrie,11230
17279,Sheelagh,18337
17280,Yvonne,13311
17281,Elora,20968
17282,Consuela,17250
17283,Madalyn,18030
17284,Nelle,10809
17285,Merci,18261
17286,Alameda,14133
17287,Lanae,16997
17288,Gilda,13402
17289,Krystle,13579
17290,Orsola,11901
17291,Jackie,21676
17292,Brianna,10996
17293,Deirdre,13484
17294,Chandra,18753
17295,Madalyn,11332
17296,Merle,20815
17297,Perry,10255
17298,Rani,15138
17299,Anica,21757
17300,Andree,13652
17301,Hallie,17025
17302,Beth,16060
17303,Fredericka,21787
17304,Yvonne,21281
17305,Kamilah,20442
17306,Cherrita,14322
17307,Cam,10951
17308,Libbie,18875
17309,Phedra,10718
17310,Catrina,18357
17311,Bertine,18901
17312,Letizia,11544
17313,Janis,12789
17314,Nyssa,16907
17315,Anallese,11077
17316,Gabi,15774
17317,Karolina,11620
17318,Sean,20640
17319,Tersina,13934
17320,Jillayne,10908
17321,Arlena,14179
17322,Rochette,10343
17323,Ivett,15471
17324,Marylou,20964
17325,Lucy,15854
17326,Celene,19758
17327,Marsiella,15533
17328,Fred,19341
17329,Jacenta,10409
17330,Judy,10391
17331,Roslyn,20125
17332,Ira,10715
17333,Barbi,14377
17334,Merrie,19136
17335,Cissiee,15521
17336,Nananne,20748
17337,Ann-Marie,11681
17338,Alyssa,15587
17339,Sashenka,14278
17340,Minne,14662
17341,Oralee,15962
17342,Carlie,16125
17343,Briney,15338
17344,Linet,14641
17345,Fred,21299
17346,Amalie,17576
17347,Tybie,10569
17348,Zaria,20867
17349,Raquela,20349
17350,Zondra,20921
17351,Kary,12039
17352,Queenie,16581
17353,Ilse,12948
17354,Etta,14489
17355,Chickie,12971
17356,Binny,15500
17357,Katuscha,19980
17358,Tera,12976
17359,Ninnetta,18200
17360,Aimil,13829
17361,Evita,16863
17362,Marnia,20650
17363,Rayna,11420
17364,Rochette,17670
17365,Susan,10776
17366,Maryellen,15896
17367,Elora,10518
17368,Flory,20003
17369,Orelia,18361
17370,Orelia,14651
17371,Ricky,11916
17372,Louella,17853
17373,Tani,16381
17374,Jessy,16693
17375,Demetris,11335
17376,Randa,20096
17377,Adele,18192
17378,Elena,17925
17379,Vivia,18433
17380,Anestassia,12558
17381,Clementine,15687
17382,Robbi,14985
17383,Merry,21511
17384,Blondelle,19465
17385,Augustine,17516
17386,Veda,15970
17387,Rivalee,15042
17388,Ezmeralda,17543
17389,Gerrie,19686
17390,Yvonne,13150
17391,Daryl,16354
17392,Ardenia,14678
17393,Feliza,20295
17394,Cacilie,11045
17395,Kenna,18586
17396,Rozele,11264
17397,Rochette,15930
17398,Georgetta,20080
17399,Maye,20582
17400,Nannie,18766
17401,Ilse,17262
17402,Carly,16003
17403,Fayre,20438
17404,Letizia,11124
17405,Belva,18465
17406,Nollie,20336
17407,Lynde,12854
17408,Joeann,21195
17409,Cherilyn,16148
17410,Cam,19555
17411,Steffane,12179
17412,Tani,18529
17413,Frieda,17984
17414,Aryn,12184
17415,Ingrid,21874
17416,Marguerite,14274
17417,Gwyneth,21244
17418,Consuela,18440
17419,Lulita,11780
17420,Modestia,18123
17421,Merle,13381
17422,Maud,18175
17423,Inga,20779
17424,Halette,20587
17425,Mellicent,17619
17426,Charissa,12155
17427,Tilly,14100
17428,Sashenka,19699
17429,Tybie,13495
17430,Rhoda,20786
17431,Clementine,11889
17432,Alexine,14459
17433,Cassandra,12856
17434,Felice,21881
17435,Krystle,18579
17436,Joleen,13052
17437,Alleen,12857
17438,Cissiee,10947
17439,Vonny,15137
17440,Morganica,14826
17441,Tressa,18312
17442,Nollie,17803
17443,Mignon,15172
17444,Imojean,10332
17445,Oona,21803
17446,Gavrielle,19672
17447,Joceline,14394
17448,Hyacinthe,13040
17449,Kirbee,15929
17450,Celestyna,11060
17451,Kayla,14841
17452,Jenda,20377
17453,Heida,21266
17454,Libbie,19513
17455,Karlee,11022
17456,Roberta,18119
17457,Norine,12361
17458,Gavrielle,20891
17459,Adelle,10824
17460,Vinita,16740
17461,Shell,19046
17462,Maridel,14308
17463,Binny,16461
17464,Keelia,21679
17465,Blondelle,16577
17466,Britte,21959
17467,Elsie,12789
17468,Alia,20701
17469,Oralee,18631
17470,Vonny,20299
17471,Shell,15576
17472,Zsa Zsa,15681
17473,Eolanda,20155
17474,Cissiee,17496
17475,Steffane,10018
17476,Janis,16892
17477,Leontine,18659
17478,Inga,15158
17479,Silvana,10571
17480,Briney,11966
17481,Darlleen,18689
17482,Jessy,10057
17483,Cassandra,21900
17484,Dyann,17518
17485,Imojean,20931
17486,Marika,20578
17487,Elie,15081
17488,Gianina,18248
17489,Ann-Marie,20172
17490,Ketti,15951
17491,Caressa,19626
17492,Tera,12383
17493,Kayla,11270
17494,Cecile,10610
17495,Kirstin,15484
17496,Karolina,10675
17497,Pearline,10144
17498,Jackie,16466
17499,Sallie,10819
17500,Clementine,17222
17501,Margarette,13761
17502,Linet,11547
17503,Dania,20626
17504,Dulce,10181
17505,Marleah,20354
17506,Daphne,20279
17507,Cam,12141
17508,Silvana,12116
17509,Rhea,21723
17510,Dulcinea,21117
17511,Jolyn,18933
17512,Margarette,10232
17513,Beverley,15557
17514,Philis,18329
17515,Arlena,11151
17516,Sharai,19945
17517,Carolina,18281
17518,Lizzie,12056
17519,Caryl,18617
17520,Nikki,16329
17521,Wilma,17298
17522,Karlee,13311
17523,Cacilie,16330
17524,Valera,12622
17525,Cacilie,18334
17526,Alyda,14408
17527,Rebeca,16936
17528,Priscilla,10451
17529,Ebonee,13157
17530,Ekaterina,21734
17531,Wanda,19851
17532,Goldie,15470
17533,Alejandra,16441
17534,Bee,19635
17535,Brynna,14864
17536,Lelah,16204
17537,Marline,13662
17538,Marnia,16768
17539,Karlee,11184
17540,Elie,17756
17541,Kelly,16032
17542,Rozele,20538
17543,Dotty,10225
17544,Cordi,17167
17545,Brietta,19840
17546,Moyna,11731
17547,Gabriellia,10677
17548,Myrtice,21211
17549,Imojean,19841
17550,Emylee,12181
17551,Merrie,12231
17552,Abbie,19664
17553,Lilith,10203
17554,Tera,11935
17555,Elbertina,16197
17556,Deane,16237
17557,Mireielle,15943
17558,Evaleen,16663
17559,Eve,10238
17560,Lilith,16803
17561,Brandise,21471
17562,Linet,14507
17563,Lory,14936
17564,Tonia,11924
17565,Alia,11574
17566,Nadine,17472
17567,Bobbi,12152
17568,Caressa,10496
17569,Allis,10557
17570,Marcy,14599
17571,Janeczka,21944
17572,Marita,13911
17573,Fidelia,15342
17574,Sharai,13259
17575,Agathe,15937
17576,Halette,14239
17577,Beth,12983
17578,Lolita,15872
17579,Inga,11450
17580,Gui,20785
17581,Beth,10835
17582,Ada,12351
17583,Malina,13703
17584,Alie,15606
17585,Karolina,11869
17586,Glenda,17479
17587,Margalo,21132
17588,Marline,18291
17589,Marti,12873
17590,Kristan,20955
17591,Amalie,18650
17592,Georgina,15416
17593,Margalo,15033
17594,Lacie,16312
17595,Lusa,15345
17596,Hettie,20566
17597,Camile,10854
17598,Tera,20819
17599,Jinny,19708
17600,Wilma,14518
17601,Janeczka,11622
17602,Elbertina,19838
17603,Molli,18302
17604,Amelia,13723
17605,Dotty,13626
17606,Pearline,11141
17607,Devina,17010
17608,Tressa,21370
17609,Renae,15552
17610,Dione,14366
17611,Zsa Zsa,20933
17612,Kary,15902
17613,Imojean,11337
17614,Evita,10530
17615,Feliza,14889
17616,Marjie,18233
17617,Zia,21589
17618,Daphne,21517
17619,Dulcinea,21540
17620,Arlina,12920
17621,Charmaine,17872
17622,Margalo,18060
17623,Atlanta,13482
17624,Dorthy,11742
17625,Nadine,13194
17626,Belva,16201
17627,Emmey,11491
17628,Nickie,12116
17629,Marika,10891
17630,Jessamyn,15099
17631,Robinia,17991
17632,Grier,10660
17633,Kore,11165
17634,Trudie,12909
17635,Modestia,12490
17636,Mahalia,21039
17637,Zondra,14406
17638,Silvana,10201
17639,Carree,13648
17640,Merle,17010
17641,Sara-Ann,18408
17642,Sybille,11421
17643,Betta,19643
17644,Clementine,21822
17645,Emma,12046
17646,Ethel,16513
17647,Rozele,17528
17648,Winny,18161
17649,Talya,21479
17650,Nyssa,13680
17651,Michaelina,13723
17652,Cherrita,14217
17653,Hyacinthe,17964
17654,Claresta,16102
17655,Adore,12990
17656,Jennica,14905
17657,Minne,21997
17658,Henriette,19871
17659,Laurene,19578
17660,Jennica,10470
17661,Joeann,15823
17662,Henriette,12528
17663,Jenilee,15932
17664,Olivette,10114
17665,Tamqrah,21214
17666,Philis,14991
17667,Rivalee,10135
17668,Jacenta,19125
17669,Kial,10983
17670,Andeee,13537
17671,Roz,18218
17672,Nonnah,21532
17673,Maurene,18795
17674,Elie,19553
17675,Averyl,13713
17676,Gwenneth,14318
17677,Malina,20552
17678,Ronna,12496
17679,Aili,21927
17680,Briney,19530
17681,Gratia,21698
17682,Andeee,17954
17683,Jinny,10288
17684,Tiffie,15601
17685,Cristabel,20894
17686,Estell,17065
17687,Courtnay,19507
17688,Emylee,10762
17689,Aubrie,19912
17690,Konstance,21402
