StudentID,firstname,Median wage public,Median wage Private
16274,Basia,9514,16887
16275,Hannis,8661,21872
16276,Nonnah,8987,10016
16277,Penelopa,13469,20250
16278,Charlena,13324,11801
16279,Ilse,13967,11574
16280,Miquela,6426,10646
16281,Myriam,9479,19303
16282,Helena,12852,18860
16283,Blinni,12447,21042
16284,Paola,9237,10528
16285,Alexine,8154,12095
16286,Estell,10382,14785
16287,Norine,8621,13850
16288,Evaleen,9978,15211
16289,Aigneis,13433,10140
16290,Dianemarie,10034,18656
16291,Marsiella,8227,17931
16292,Emylee,11653,19438
16293,Donetta,13472,16798
16294,Sherrie,10468,14687
16295,Correy,13153,12055
16296,Dotty,7526,12233
16297,Dode,8726,13281
16298,Alex,8287,16652
16299,Shaylyn,14416,11265
16300,Dolli,13533,15448
16301,Brianna,8466,19294
16302,Andree,10413,20513
16303,Roxane,14729,18739
16304,Verla,12488,18756
16305,Candy,11038,16648
16306,Olivette,6221,16912
16307,Brynna,6828,16786
16308,Clementine,8113,18287
16309,Selma,12023,10032
16310,Alleen,14933,16653
16311,Oralee,10394,21017
16312,Cristine,9609,11616
16313,Desirae,9753,16091
16314,Melisent,6271,13653
16315,Flo,8545,19723
16316,Alia,9047,10898
16317,Tressa,8126,20978
16318,Marylou,12285,10505
16319,Sashenka,9776,11357
16320,Gianina,11348,13150
16321,Eolanda,13053,19063
16322,Henriette,6756,18986
16323,Wynne,11303,19762
16324,Maisey,7871,15464
16325,Flo,11761,19499
16326,Sheree,7587,15920
16327,Kaia,10030,11579
16328,Brena,8171,13061
16329,Selma,11345,21070
16330,Lynnea,13009,15902
16331,Bee,12508,12506
16332,Ebonee,6429,21927
16333,Marleah,11423,15076
16334,Ericka,14350,16977
16335,Georgetta,8935,20409
16336,Talya,6080,16674
16337,Veda,7200,12287
16338,Chandra,14809,15220
16339,Mignon,7085,15048
16340,Merci,6468,11055
16341,Chastity,14205,17703
16342,Janey,12595,14907
16343,Dorice,8961,15494
16344,Joelly,14847,13129
16345,Carmencita,8407,13466
16346,Nessie,7507,20974
16347,Rani,13710,21819
16348,Eve,9456,18322
16349,Pamella,14399,10152
16350,Edyth,7489,18567
16351,Merci,10389,17608
16352,Miquela,14709,17154
16353,Meriel,9561,19077
16354,Anallese,8515,17496
16355,Joane,6513,17335
16356,Mathilda,15000,19037
16357,Nikki,7785,21932
16358,Mildrid,6354,17002
16359,Tami,8760,20100
16360,Sonni,9866,15272
16361,Tani,9807,14609
16362,Phedra,12166,19205
16363,Emma,6951,19325
16364,Jackie,13493,10212
16365,Tabbatha,6391,19572
16366,Britni,8481,14745
16367,Helena,14251,14262
16368,Neila,14452,12679
16369,Carmencita,14726,14576
16370,Blinni,11473,19232
16371,Nananne,13552,10022
16372,Gaylene,12415,17406
16373,Ottilie,7766,11624
16374,Jinny,12788,13473
16375,Kristina,12780,19505
16376,Sallie,12611,20624
16377,Ira,11650,11653
16378,Lesly,8381,10155
16379,Gwenneth,7874,19450
16380,Letizia,7870,11581
16381,Jere,12740,14548
16382,Judy,9418,13350
16383,Lisette,9232,19574
16384,Lexine,11678,21804
16385,Korrie,7751,14993
16386,Tressa,7154,11660
16387,Farrah,13548,17199
16388,Alie,8856,13388
16389,Adele,11494,17405
16390,Madelle,7959,18351
16391,Lorie,8540,20970
16392,Dale,8544,12127
16393,Lynnea,7464,17244
16394,Carol-Jean,11275,19669
16395,Wynne,11124,10872
16396,Hyacinthe,9583,10917
16397,Arlena,7267,12164
16398,Marleah,7118,17110
16399,Orelia,9070,11641
16400,Ana,7835,20567
16401,Kassey,8233,20748
16402,Shandie,9773,21952
16403,Ana,9544,18839
16404,Julieta,10712,18740
16405,Taffy,10386,17728
16406,Tobe,8250,17347
16407,Sharai,7131,10956
16408,Imojean,14426,15144
16409,Asia,7899,10402
16410,Melanie,9040,20664
16411,Farrah,13648,15168
16412,Ketti,6113,21681
16413,Micheline,13586,10367
16414,Marylou,10507,21415
16415,Lisette,6113,13443
16416,Natka,9273,21112
16417,Tomasina,10696,21796
16418,Susan,9051,10269
16419,Ivett,14308,12316
16420,Gretal,10456,18078
16421,Pearline,7891,16891
16422,Tonia,6001,14404
16423,Raquela,10134,12149
16424,Winifred,6365,21928
16425,Goldie,10235,13786
16426,Beverley,9436,13906
16427,Shauna,6187,12463
16428,Demetris,14742,16070
16429,June,13398,11472
16430,Vivia,12238,15078
16431,Jere,12699,13442
16432,Juliane,9163,19810
16433,Ilse,9794,13528
16434,Theodora,7445,11622
16435,Averyl,7000,16669
16436,Raquela,13932,18600
16437,Cherilyn,9680,10407
16438,Genovera,9774,16061
16439,Lulita,10153,17256
16440,Gaylene,9658,10536
16441,Joleen,14405,20149
16442,Marika,6426,21335
16443,Angela,8809,15731
16444,Hollie,14611,17203
16445,Goldie,10828,15277
16446,Tori,8313,20395
16447,Kimberley,12590,17901
16448,Alisha,13243,21146
16449,Brianna,6297,18683
16450,Hollie,12246,11432
16451,Elmira,9537,13354
16452,Mureil,10949,20091
16453,Janenna,6034,21186
16454,Ardys,10760,17531
16455,Sharlene,13593,12224
16456,Gaylene,14145,13185
16457,Christy,13650,10845
16458,Donnie,7272,12203
16459,Ada,14530,14878
16460,Lenna,13861,10164
16461,Bettine,11409,12354
16462,Margette,11656,11326
16463,Petronia,9498,16486
16464,Oralee,7549,19678
16465,Leanna,6062,20313
16466,Daune,10565,10140
16467,Doro,10906,18289
16468,Ileana,9689,12791
16469,Marylou,13044,19333
16470,Gabi,12196,14047
16471,Lily,6782,19592
16472,Chloris,14933,18368
16473,Ida,9720,20069
16474,Claresta,9101,21369
16475,Magdalena,7842,19294
16476,Genovera,10718,11546
16477,Candi,14042,11451
16478,Lexine,9841,14247
16479,Millie,12541,12839
16480,Drucie,13904,18078
16481,Janis,10774,21512
16482,Almeta,12323,18288
16483,Ann-Marie,10525,17442
16484,Jennica,9346,13293
16485,Alex,8104,15259
16486,Kimberley,7437,10868
16487,Noelle,13396,18257
16488,Ana,9074,16789
16489,Robbi,13562,19706
16490,Lisette,6681,13678
16491,Lyssa,12741,11849
16492,Norine,6737,18272
16493,Cherilyn,13941,10648
16494,Vita,13098,10119
16495,Mellicent,8214,14268
16496,Demetris,7966,20738
16497,Britte,7303,17130
16498,Molli,13018,12498
16499,Roz,14638,16897
16500,Agnese,7113,14987
16501,Pierette,6410,20180
16502,Nonnah,10734,12492
16503,Elora,14448,12021
16504,Janenna,6871,12414
16505,Shaylyn,10095,18509
16506,Maryellen,11171,18053
16507,Sheree,10588,12671
16508,Gianina,10461,18629
16509,Mady,10605,11305
16510,Mildrid,12069,20748
16511,Brandise,8946,15536
16512,Shirlee,7364,17828
16513,Amelia,10548,18964
16514,Hildegaard,7068,13459
16515,Gratia,10871,14869
16516,Gerrie,12789,17018
16517,Desirae,7243,13232
16518,Arabel,6968,12080
16519,Oralee,14718,12589
16520,Jennica,11323,18244
16521,Wilma,13740,20887
16522,Drucie,13231,12467
16523,Correy,7487,15068
16524,Tomasina,14945,14431
16525,Nyssa,7335,12784
16526,Alia,9486,19709
16527,Roseline,7898,20561
16528,Edee,14746,14529
16529,Iseabal,6339,20164
16530,Sophia,8897,18724
16531,Ingrid,11264,21823
16532,Betta,11878,20368
16533,Blake,8552,16757
16534,Randa,10562,16409
16535,Gloria,14762,14749
16536,Zsa Zsa,7311,12890
16537,Drucie,9454,13134
16538,Ilse,14156,20342
16539,Fanchon,10004,12918
16540,Celestyna,8953,11221
16541,Marnia,8200,13727
16542,Collen,12479,21069
16543,Dominga,12989,19606
16544,Sidoney,11907,18039
16545,Rhea,12459,11540
16546,Kittie,12256,11779
16547,Kelly,13482,20169
16548,Deloria,10252,17518
16549,Betta,11541,18366
16550,Janeczka,9254,15023
16551,Justinn,9810,15539
16552,Annice,14589,20785
16553,Brynna,7865,18595
16554,Belva,9771,14887
16555,Dyann,9380,11640
16556,Jemie,10694,20662
16557,Britni,13548,18201
16558,Helsa,6295,18386
16559,Carmela,13186,13937
16560,Genovera,11780,17083
16561,Alie,9902,11388
16562,Merle,10024,10896
16563,Kamilah,11960,21330
16564,Ricky,10458,19223
16565,Georgetta,7613,15691
16566,Gusty,8005,20008
16567,Adore,8356,11017
16568,Heddie,13566,19230
16569,Lolita,6082,14207
16570,Britte,12188,16766
16571,Rochette,6311,16401
16572,Lacie,7327,16025
16573,Raquela,11770,21555
16574,Deane,8426,16306
16575,Evaleen,8127,10969
16576,Melina,7620,20770
16577,Aurelie,14623,14311
16578,Consuela,13452,16528
16579,Barbara,11146,19453
16580,Lila,8536,20704
16581,Cindelyn,13094,17887
16582,Harmonia,10351,12708
16583,Queenie,6179,12198
16584,Patricia,13715,21811
16585,Adore,6211,18584
16586,Janis,8260,14079
16587,Zia,6518,12739
16588,Ira,10718,18864
16589,Marguerite,13658,15642
16590,Elie,11264,19802
16591,Lexine,7432,13253
16592,Sam,6860,10816
16593,Jessy,6833,21446
16594,Augustine,9865,20909
16595,Carmencita,8199,13020
16596,Perry,14131,15531
16597,Mady,9220,16115
16598,Karena,7044,21935
16599,Talya,13281,17877
16600,Jaime,9276,18487
16601,Merle,7482,19272
16602,Tori,10365,19719
16603,Gretal,14813,11014
16604,Atlanta,10008,18307
16605,Mureil,11384,20187
16606,Jasmina,8207,13540
16607,Eolanda,9145,14568
16608,Nollie,10610,16498
16609,Bernardine,11944,17450
16610,Leona,12083,21960
16611,Gilligan,12213,14104
16612,Jsandye,12683,14707
16613,Melanie,6970,12559
16614,Mamie,13059,20731
16615,Modestia,9504,14631
16616,Zsa Zsa,13041,15822
16617,Lucille,7992,12484
16618,Ericka,9787,16489
16619,Cristabel,8668,15815
16620,Ulrike,10655,16854
16621,Emmey,14043,11265
16622,Mureil,14284,19119
16623,Cathie,12653,19430
16624,Josephine,13420,14924
16625,Zia,9533,19902
16626,Joy,11361,15251
16627,Lanna,7364,13728
16628,Dagmar,6786,20429
16629,Mathilda,14656,18440
16630,Caressa,10459,18132
16631,Shell,14735,17643
16632,Dede,13355,20367
16633,Dennie,14134,15981
16634,Dawn,9206,20936
16635,Chloris,6726,15837
16636,Michaelina,14920,15596
16637,Halette,9724,10390
16638,Perry,14470,19169
16639,Gabriellia,14130,21781
16640,Meriel,11526,12757
16641,Marcelline,10818,21023
16642,Karly,12251,16663
16643,Constance,9163,16148
16644,Asia,14064,20319
16645,Willetta,6652,18849
16646,Cyndie,7696,17482
16647,Sean,8953,10453
16648,Eugine,14974,13510
16649,Maye,9877,12994
16650,Maridel,14063,16897
16651,Raf,9650,15994
16652,Celestyna,14223,17280
16653,Mathilda,12492,18047
16654,Angela,10791,10697
16655,Konstance,7038,13287
16656,Micheline,14563,13560
16657,Jerry,14267,15274
16658,Dione,14712,18810
16659,Melina,14860,13824
16660,Genevra,13439,21296
16661,Magdalena,7297,13780
16662,Adore,10668,18966
16663,Doro,8256,10896
16664,Adore,7812,12255
16665,Willetta,13737,13139
16666,Camile,7652,11293
16667,Valeda,14777,17460
16668,Maurene,11849,10160
16669,Corina,13787,12285
16670,Charmaine,6800,14274
16671,Jean,14917,13532
16672,Reeba,14858,18996
16673,Sindee,6456,21898
16674,Bertine,6756,17528
16675,Carly,10704,15062
16676,Heida,11765,18190
16677,Tatiania,6427,10863
16678,Aurore,7731,13612
16679,Mureil,7319,14656
16680,Gilligan,8859,10712
16681,Leontine,14201,18023
16682,Lynde,6026,16631
16683,Ronna,11835,21778
16684,Annora,10345,21609
16685,Delilah,9255,19746
16686,Carolina,7602,10062
16687,Therine,7482,20178
16688,Giustina,7659,11426
16689,Heddie,7172,12602
16690,Binny,9745,19447
16691,Dorene,14721,16696
16692,Mireielle,14263,17501
16693,Damaris,6982,15628
16694,Jasmina,13296,17978
16695,Krystle,14798,10602
16696,Rivalee,10507,17573
16697,Lindie,7783,10852
16698,Gratia,13010,15007
16699,Meriel,12790,15590
16700,Jeanna,7180,14547
16701,Celestyna,11442,18212
16702,Gwyneth,10648,10889
16703,Blinni,11203,16845
16704,Lenna,14945,10059
16705,Ardenia,10370,20955
16706,Farrah,8493,14839
16707,Rosaline,8717,14497
16708,Katuscha,6633,13432
16709,Mallory,13408,14144
16710,Goldie,13372,12821
16711,Elsie,7216,14372
16712,Brynna,8725,10370
16713,Annora,13898,10809
16714,Delilah,7002,12298
16715,Elie,6785,14491
16716,Kittie,6442,18809
16717,Daphne,12856,11019
16718,Sharlene,12789,14101
16719,Amara,12068,16027
16720,Codie,14881,18395
16721,Barbara,7700,21958
16722,Cyndie,14665,18300
16723,Susette,9136,12692
16724,Helena,6583,16271
16725,Catharine,10949,19007
16726,Tomasina,12303,12820
16727,Donetta,13943,17621
16728,Elfreda,7442,16769
16729,Josephine,14438,13024
16730,Charmaine,13086,10663
16731,Drucie,13018,17414
16732,Ofilia,14141,16837
16733,Odessa,8311,12324
16734,Albertina,10880,17580
16735,Tina,7628,13022
16736,Hallie,7580,19601
16737,Liana,8382,20175
16738,Chloris,11392,11904
16739,Jacquetta,10374,18610
16740,Lanna,10141,18514
16741,Roxane,7667,21813
16742,Johna,6372,12912
16743,Dyann,12494,12124
16744,Shel,12904,18916
16745,Rayna,12203,20760
16746,Cristabel,13419,10826
16747,Ericka,8548,16346
16748,Dagmar,6782,17306
16749,Rayna,14298,19384
16750,Zaria,12706,17290
16751,Dacia,10593,13259
16752,Kaia,9341,16370
16753,Joane,9209,10442
16754,Kaja,9702,17719
16755,Cristine,12788,18245
16756,Shauna,14508,14076
16757,Abbie,12472,12294
16758,Cathie,9817,20809
16759,Chloris,11297,16189
16760,Genovera,7303,13812
16761,Antonietta,12005,12343
16762,Justinn,9866,18302
16763,Keelia,12274,15042
16764,Fanny,11048,13958
16765,Joleen,13387,15149
16766,Aryn,8253,16222
16767,Teriann,12532,13747
16768,Edith,8123,13539
16769,Margalo,11968,12357
16770,Genevra,8574,19242
16771,Mathilda,7336,19202
16772,Glynnis,6887,19387
16773,Carree,13512,15777
16774,Clo,7472,11006
16775,Melodie,13086,11611
16776,Helsa,8619,12499
16777,Suzette,12139,20064
16778,Tersina,12653,13791
16779,Dianemarie,13408,16210
16780,Jenilee,11945,21993
16781,Estell,12474,15976
16782,Ana,7759,13154
16783,Lynea,7902,21734
16784,Philis,10099,13230
16785,Tabbatha,7498,13131
16786,Adelle,10084,18021
16787,Daryl,8224,11629
16788,Heddie,9596,10127
16789,Tamqrah,14815,13974
16790,Sonni,14566,14074
16791,Elfreda,14695,12072
16792,Adele,10064,19670
16793,Claresta,8201,21689
16794,Georgina,14360,12002
16795,Valli,6047,12814
16796,Miquela,14946,20421
16797,Lila,13382,20155
16798,Minda,7583,18005
16799,Orsola,7883,16401
16800,Marjie,8706,13487
16801,Deirdre,8713,21715
16802,Jaime,6871,15325
16803,Lanae,13219,14195
16804,Renae,11951,14774
16805,Ellette,8035,21380
16806,Aeriela,7544,17700
16807,Ana,14997,11464
16808,Karena,8284,19706
16809,Lizzie,13955,18438
16810,Rosene,7930,12609
16811,Latisha,12989,10201
16812,Britte,14894,13354
16813,Verla,7842,13062
16814,Desirae,12735,15443
16815,Gavrielle,12947,10802
16816,Joceline,7091,15138
16817,Sean,13785,21971
16818,Drucie,9702,11881
16819,Gilligan,11061,15100
16820,Amii,8604,15187
16821,Deane,12408,16327
16822,Caritta,14185,18628
16823,Nanete,10907,10991
16824,Kathy,13190,18106
16825,Chere,7127,11528
16826,Jasmina,8049,10989
16827,Frances,9893,15035
16828,Peri,10882,15869
16829,Katuscha,7256,20838
16830,Lulita,13512,10088
16831,Cathyleen,11886,12206
16832,Tonia,10268,16870
16833,Ezmeralda,8340,18021
16834,Ricky,11397,19877
16835,Cam,6014,15271
16836,Cathyleen,14345,11217
16837,Barbi,11609,15289
16838,Pamella,13142,10448
16839,Lily,14530,15522
16840,Kathi,10860,13523
16841,Stacey,9598,11549
16842,Anica,11850,15667
16843,Hayley,13708,10981
16844,Minda,13103,18469
16845,Jessy,14818,19152
16846,Rubie,14446,11289
16847,Gratia,8081,17597
16848,Neila,11158,13369
16849,Eadie,14345,16206
16850,Codie,14531,11017
16851,Madalyn,6326,16588
16852,Tamqrah,13304,17047
16853,Caritta,13738,11411
16854,Gilligan,13305,21156
16855,Veda,13438,16011
16856,Taffy,7046,10224
16857,Nadine,11534,14503
16858,Alie,7225,20998
16859,Brana,11455,15821
16860,Millie,12299,16002
16861,Therine,7081,14577
16862,Elvira,7365,11358
16863,Paule,10951,19681
16864,Margette,6626,11167
16865,Annora,10081,12621
16866,Cindelyn,11009,19294
16867,Orsola,6538,16244
16868,Christy,14150,18742
16869,Penelopa,8539,16333
16870,Cherrita,14607,12905
16871,Zondra,7891,20497
16872,Lulita,7269,14238
16873,Drucie,14300,15715
16874,Correy,11244,18797
16875,Clementine,12109,15700
16876,Arabel,12122,13200
16877,Quintina,7216,14759
16878,Sharlene,12608,12299
16879,Sybille,7292,20804
16880,Cassandra,6391,13018
16881,Dominga,12240,20559
16882,Amalie,14902,15196
16883,Nyssa,9566,16800
16884,Shandie,6029,16572
16885,Nessie,8695,10927
16886,Courtnay,13881,17393
16887,Millie,14720,17860
16888,Kimberley,6935,11756
16889,Susan,6399,17323
16890,Oona,7170,18345
16891,Lonnie,7312,19940
16892,Daphne,9154,21130
16893,Maridel,7895,20889
16894,Therine,7144,18949
16895,Tierney,14566,12716
16896,Melanie,7927,16204
16897,Lila,12036,19609
16898,Pearline,9656,15132
16899,Jany,9934,12152
16900,Sean,14511,18454
16901,Danika,9908,21288
16902,Andree,6038,19739
16903,Lyssa,8000,21367
16904,Dagmar,7220,19049
16905,Eugine,9373,13653
16906,Janis,8473,19099
16907,Asia,7273,14198
16908,Starla,8369,12974
16909,Tabbatha,12521,18292
16910,Cristine,11600,14873
16911,Carolina,6426,21982
16912,Taffy,8693,15355
16913,Molli,8193,19975
16914,Jenda,7527,10522
16915,Quintina,12772,10727
16916,Dyann,13904,19794
16917,Jemie,8680,13806
16918,Farrah,12945,18366
16919,Tressa,11115,12105
16920,Stephanie,14302,10000
16921,Winifred,7516,12315
16922,Nessie,8322,10143
16923,Jacquetta,10039,13667
16924,Deedee,6548,14019
16925,Olivette,12940,16860
16926,Karina,9240,17504
16927,Joelly,14860,13781
16928,Reeba,12228,13708
16929,Valeda,7524,16328
16930,Barbi,13916,17487
16931,Quintina,14559,19141
16932,Veda,8706,11012
16933,Paola,12935,17423
16934,Joelly,7143,11498
16935,Kaia,6778,14790
16936,Eolanda,12370,11808
16937,Trudie,9795,15403
16938,Delilah,8131,15302
16939,Andeee,8784,18562
16940,Lynde,14468,18685
16941,Elsie,11836,10815
16942,Lyssa,6179,10747
16943,Joelly,11063,10348
16944,Anthia,6627,14667
16945,Lorenza,12559,20789
16946,Sheelagh,10067,19391
16947,Clarice,9990,13097
16948,Korrie,10159,18619
16949,Sheelagh,8741,10560
16950,Doro,6325,11510
16951,Leanna,9442,21984
16952,Jaclyn,13385,17005
16953,Rochette,12225,15482
16954,Katuscha,14621,14074
16955,Tani,8077,19015
16956,Lynde,12693,17211
16957,Theodora,9175,19917
16958,Tonia,7482,15781
16959,Hettie,8674,17621
16960,Molli,14319,12158
16961,Gavrielle,11995,10884
16962,Marylou,11195,10142
16963,Tarra,7784,15107
16964,Danny,8993,20024
16965,June,14941,15524
16966,Celestyna,7685,20667
16967,Rebeca,13647,12551
16968,Constance,8398,14960
16969,Kelly,14091,19070
16970,Nadine,14197,12536
16971,Chickie,9536,21266
16972,Cyndie,14822,21875
16973,Merci,9551,16004
16974,Harmonia,10752,10421
16975,Evita,7987,20855
16976,Zaria,6397,14816
16977,Marsiella,7771,13616
16978,Melanie,14420,11604
16979,Korrie,11022,16117
16980,Jackie,8675,17127
16981,Susan,9769,10272
16982,Viviene,8309,15460
16983,Ayn,12132,11157
16984,Gerrie,9059,19961
16985,Justinn,9326,11050
16986,Natka,9497,11237
16987,Augustine,14127,20004
16988,Frances,8418,13133
16989,Darlleen,10015,20337
16990,Bobinette,11630,18550
16991,Isa,7742,15359
16992,Dari,10318,21545
16993,Brietta,13369,19938
16994,Carmencita,8734,16107
16995,Lacie,14868,10733
16996,Pearline,14729,10485
16997,Adore,13832,13542
16998,Caritta,11051,15681
16999,Johna,6864,12712
17000,Lacie,10482,19299
17001,Miquela,8944,17090
17002,Netty,14369,13931
17003,Zaria,7048,10551
17004,Ketti,12117,21508
17005,Kristan,8673,14583
17006,Patricia,14812,20967
17007,Kirstin,13125,16168
17008,Barbi,12889,20760
17009,Hettie,9298,11441
17010,Lorenza,8510,17729
17011,Lusa,14473,20076
17012,Peri,10378,18493
17013,Lelah,9121,19245
17014,Codie,7198,17321
17015,Mamie,14837,21398
17016,Nickie,10057,16297
17017,Rosene,13362,13474
17018,Lexine,8885,15121
17019,Kary,13894,11812
17020,Sallie,8856,10181
17021,Britte,7170,17871
17022,Giustina,6809,11570
17023,Melodie,9418,20564
17024,Feliza,13319,19558
